"AGS","Name","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"13076090","Ludwigslust",10035,5254,5163,2129,979,114,1182,213,0,80,135,0,3,0,0,0,0,0,0,0,0,8,0,0,264,0,11,0,0,45,0,0,0,41.236,18.962,2.208,22.894,4.126,0,1.549,2.615,0,0.058,0,0,0,0,0,0,0,0,0.155,0,0,5.113,0,0.213,0,0,0.872,0,0,0,52.4,"Ost"
"13076092","Lüttow-Valluhn",613,383,377,163,79,9,62,13,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,6,0,0,0,43.236,20.955,2.387,16.446,3.448,0,2.387,2.387,0,0,0,0,0,0,0,0,0,0,0,0,0,6.897,0,0.265,0,0,1.592,0,0,0,62.5,"Ost"
"13076093","Malk Göhren",380,244,238,94,70,6,44,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,39.496,29.412,2.521,18.487,4.622,0,1.261,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521,0,0,0,0,0,0,0,0,64.2,"Ost"
"13076094","Malliß",1035,546,532,208,139,16,100,16,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,3,0,0,0,39.098,26.128,3.008,18.797,3.008,0,1.88,3.008,0,0,0,0,0,0,0,0,0,0,0,0,0,4.135,0,0.376,0,0,0.564,0,0,0,52.8,"Ost"
"13076095","Marnitz",660,322,319,157,45,5,66,5,0,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,1,0,0,2,0,0,0,49.216,14.107,1.567,20.69,1.567,0,1.881,3.135,0,0,0,0,0,0,0,0,0,0,0.313,0,0,6.583,0,0.313,0,0,0.627,0,0,0,48.8,"Ost"
"13076096","Mestlin",660,355,348,133,71,3,91,12,0,9,10,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,3,0,0,0,38.218,20.402,0.862,26.149,3.448,0,2.586,2.874,0,0,0,0,0,0,0,0,0,0,0.287,0,0,4.31,0,0,0,0,0.862,0,0,0,53.8,"Ost"
"13076097","Milow",337,180,177,99,17,14,23,9,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,55.932,9.605,7.91,12.994,5.085,0,3.39,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,1.695,0,0,0,53.4,"Ost"
"13076098","Möllenbeck",176,107,102,49,12,5,24,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48.039,11.765,4.902,23.529,3.922,0,0.98,3.922,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,0,0,0,0,0,0,60.8,"Ost"
"13076099","Moraas",425,269,264,123,50,6,49,11,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,3,0,0,0,46.591,18.939,2.273,18.561,4.167,0,0.379,2.273,0,0,0,0,0,0,0,0,0,0,0.379,0,0,4.924,0,0.379,0,0,1.136,0,0,0,63.3,"Ost"
"13076100","Muchow",251,174,173,71,40,4,37,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,41.04,23.121,2.312,21.387,2.312,0,1.734,2.312,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046,0,0,0,0,1.734,0,0,0,69.3,"Ost"
"13076101","Mustin",362,204,200,80,31,4,52,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,40,15.5,2,26,5.5,0,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,56.4,"Ost"
"13076102","Neu Gülze",648,414,412,191,84,3,73,11,0,7,11,0,0,0,0,0,0,0,0,0,0,3,0,0,26,0,1,0,0,2,0,0,0,46.359,20.388,0.728,17.718,2.67,0,1.699,2.67,0,0,0,0,0,0,0,0,0,0,0.728,0,0,6.311,0,0.243,0,0,0.485,0,0,0,63.9,"Ost"
"13076103","Neu Kaliß",1675,907,887,360,200,45,160,33,0,16,25,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,4,0,0,0,40.586,22.548,5.073,18.038,3.72,0,1.804,2.818,0,0.113,0,0,0,0,0,0,0,0,0,0,0,4.735,0,0.113,0,0,0.451,0,0,0,54.1,"Ost"
"13076104","Neu Poserin",455,227,221,93,45,1,55,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,42.081,20.362,0.452,24.887,6.335,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,49.9,"Ost"
"13076105","Neustadt-Glewe",5417,2788,2728,1124,640,59,530,74,0,49,74,0,3,0,0,0,0,0,0,0,0,0,0,0,146,0,11,0,0,18,0,0,0,41.202,23.46,2.163,19.428,2.713,0,1.796,2.713,0,0.11,0,0,0,0,0,0,0,0,0,0,0,5.352,0,0.403,0,0,0.66,0,0,0,51.5,"Ost"
"13076106","Nostorf",338,212,205,81,49,5,39,11,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,39.512,23.902,2.439,19.024,5.366,0,2.927,2.439,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,0,0,0,0,0,62.7,"Ost"
"13076107","Pampow",2464,1557,1542,725,328,30,261,34,0,22,45,0,0,0,0,0,0,0,0,0,0,2,0,0,81,0,3,0,0,11,0,0,0,47.017,21.271,1.946,16.926,2.205,0,1.427,2.918,0,0,0,0,0,0,0,0,0,0,0.13,0,0,5.253,0,0.195,0,0,0.713,0,0,0,63.2,"Ost"
"13076108","Parchim",15095,7436,7291,2979,1387,172,1651,197,0,119,224,0,5,0,0,0,0,0,0,0,0,6,0,0,499,0,12,0,0,40,0,0,0,40.859,19.023,2.359,22.644,2.702,0,1.632,3.072,0,0.069,0,0,0,0,0,0,0,0,0.082,0,0,6.844,0,0.165,0,0,0.549,0,0,0,49.3,"Ost"
"13076109","Passow",586,344,338,173,64,8,61,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,51.183,18.935,2.367,18.047,2.367,0,1.479,1.479,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,0.296,0,0,0,58.7,"Ost"
"13076110","Pätow-Steegen",324,215,209,94,40,5,42,5,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,44.976,19.139,2.392,20.096,2.392,0,0.957,4.306,0,0,0,0,0,0,0,0,0,0,0,0,0,4.306,0,0,0,0,1.435,0,0,0,66.4,"Ost"
"13076111","Picher",528,323,321,142,56,14,62,14,0,4,15,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,44.237,17.445,4.361,19.315,4.361,0,1.246,4.673,0,0.312,0,0,0,0,0,0,0,0,0.312,0,0,3.427,0,0,0,0,0.312,0,0,0,61.2,"Ost"
"13076112","Pinnow",1670,1074,1070,417,219,27,211,58,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,8,0,0,0,38.972,20.467,2.523,19.72,5.421,0,1.028,1.028,0,0,0,0,0,0,0,0,0,0,0,0,0,10.093,0,0,0,0,0.748,0,0,0,64.3,"Ost"
"13076113","Plate",2845,1785,1763,816,334,30,331,54,0,23,51,0,1,0,0,0,0,0,0,0,0,6,0,0,98,0,1,0,0,18,0,0,0,46.285,18.945,1.702,18.775,3.063,0,1.305,2.893,0,0.057,0,0,0,0,0,0,0,0,0.34,0,0,5.559,0,0.057,0,0,1.021,0,0,0,62.7,"Ost"
"13076114","Plau am See",5259,2747,2703,1196,554,55,614,71,0,44,45,0,1,0,0,0,0,0,0,0,0,6,0,0,94,0,5,0,0,18,0,0,0,44.247,20.496,2.035,22.716,2.627,0,1.628,1.665,0,0.037,0,0,0,0,0,0,0,0,0.222,0,0,3.478,0,0.185,0,0,0.666,0,0,0,52.2,"Ost"
"13076115","Prislich",619,338,333,160,56,5,62,10,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,0,0,0,48.048,16.817,1.502,18.619,3.003,0,1.201,4.805,0,0.3,0,0,0,0,0,0,0,0,0,0,0,5.105,0,0.3,0,0,0.3,0,0,0,54.6,"Ost"
"13076116","Pritzier",361,224,222,97,46,4,46,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,43.694,20.721,1.802,20.721,2.252,0,1.351,2.252,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955,0,0,0,0,2.252,0,0,0,62,"Ost"
"13076117","Raben Steinfeld",909,633,626,288,131,12,115,26,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,4,0,0,0,46.006,20.927,1.917,18.371,4.153,0,0.319,1.118,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,0,0.16,0,0,0.639,0,0,0,69.6,"Ost"
"13076118","Rastow",1559,912,906,399,180,23,165,16,0,11,31,0,1,0,0,0,0,0,0,0,0,1,0,0,70,0,1,0,0,8,0,0,0,44.04,19.868,2.539,18.212,1.766,0,1.214,3.422,0,0.11,0,0,0,0,0,0,0,0,0.11,0,0,7.726,0,0.11,0,0,0.883,0,0,0,58.5,"Ost"
"13076119","Redefin",458,289,287,124,68,5,56,7,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,43.206,23.693,1.742,19.512,2.439,0,2.787,3.833,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787,0,0,0,0,0,0,0,0,63.1,"Ost"
"13076120","Rom",682,419,409,196,60,8,78,13,0,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,47.922,14.67,1.956,19.071,3.178,0,1.711,4.401,0,0.244,0,0,0,0,0,0,0,0,0,0,0,6.601,0,0,0,0,0.244,0,0,0,61.4,"Ost"
"13076121","Schossin",205,129,128,57,23,5,16,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,44.531,17.969,3.906,12.5,4.688,0,1.562,2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,10.938,0,0,0,0,1.562,0,0,0,62.9,"Ost"
"13076122","Schwanheide",594,400,390,127,90,8,89,24,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,32.564,23.077,2.051,22.821,6.154,0,3.077,2.821,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41,0,0,0,0,1.026,0,0,0,67.3,"Ost"
"13076123","Setzin",406,288,281,130,53,5,44,10,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,1,0,0,0,46.263,18.861,1.779,15.658,3.559,0,1.068,4.982,0,0,0,0,0,0,0,0,0,0,0,0,0,7.117,0,0.356,0,0,0.356,0,0,0,70.9,"Ost"
"13076125","Siggelkow",773,472,461,215,73,8,97,10,0,7,21,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,3,0,0,0,46.638,15.835,1.735,21.041,2.169,0,1.518,4.555,0,0,0,0,0,0,0,0,0,0,0.217,0,0,5.64,0,0,0,0,0.651,0,0,0,61.1,"Ost"
"13076126","Spornitz",1101,693,681,373,117,11,120,14,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,7,0,0,0,54.772,17.181,1.615,17.621,2.056,0,1.175,1.909,0,0,0,0,0,0,0,0,0,0,0,0,0,2.643,0,0,0,0,1.028,0,0,0,62.9,"Ost"
"13076127","Steesow",151,74,74,32,16,5,8,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,43.243,21.622,6.757,10.811,2.703,0,2.703,5.405,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405,0,0,0,0,1.351,0,0,0,49,"Ost"
"13076128","Sternberg",3777,1781,1748,693,322,27,475,52,0,30,69,0,1,0,0,0,0,0,0,0,0,2,0,0,70,0,0,0,0,7,0,0,0,39.645,18.421,1.545,27.174,2.975,0,1.716,3.947,0,0.057,0,0,0,0,0,0,0,0,0.114,0,0,4.005,0,0,0,0,0.4,0,0,0,47.2,"Ost"
"13076129","Stolpe",303,185,181,101,31,4,30,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,55.801,17.127,2.21,16.575,2.762,0,1.105,1.657,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762,0,0,0,0,0,0,0,0,61.1,"Ost"
"13076130","Stralendorf",1126,669,656,264,130,14,153,27,0,10,16,0,1,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,0,2,0,0,0,40.244,19.817,2.134,23.323,4.116,0,1.524,2.439,0,0.152,0,0,0,0,0,0,0,0,0.152,0,0,5.793,0,0,0,0,0.305,0,0,0,59.4,"Ost"
"13076131","Strohkirchen",261,191,186,75,50,4,36,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,40.323,26.882,2.151,19.355,2.151,0,1.075,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301,0,0,0,0,0.538,0,0,0,73.2,"Ost"
"13076132","Suckow",451,246,245,121,41,0,54,6,0,4,7,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,1,0,0,1,0,0,0,49.388,16.735,0,22.041,2.449,0,1.633,2.857,0,0.408,0,0,0,0,0,0,0,0,0.408,0,0,3.265,0,0.408,0,0,0.408,0,0,0,54.5,"Ost"
"13076133","Sukow",1197,708,702,278,167,13,130,26,0,10,15,0,1,0,0,0,0,0,0,0,0,1,0,0,47,0,8,0,0,6,0,0,0,39.601,23.789,1.852,18.519,3.704,0,1.425,2.137,0,0.142,0,0,0,0,0,0,0,0,0.142,0,0,6.695,0,1.14,0,0,0.855,0,0,0,59.1,"Ost"
"13076134","Sülstorf",755,484,474,212,86,6,102,14,0,3,22,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,5,0,0,0,44.726,18.143,1.266,21.519,2.954,0,0.633,4.641,0,0,0,0,0,0,0,0,0,0,0.844,0,0,4.219,0,0,0,0,1.055,0,0,0,64.1,"Ost"
"13076135","Techentin",595,310,305,141,35,6,77,18,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,46.23,11.475,1.967,25.246,5.902,0,2.295,1.967,0,0,0,0,0,0,0,0,0,0,0.328,0,0,4.59,0,0,0,0,0,0,0,0,52.1,"Ost"
"13076136","Teldau",643,360,355,146,89,6,56,12,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,3,0,0,0,41.127,25.07,1.69,15.775,3.38,0,2.817,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,5.634,0,0.282,0,0,0.845,0,0,0,56,"Ost"
"13076137","Tessenow",512,295,294,141,45,5,72,9,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,47.959,15.306,1.701,24.49,3.061,0,1.02,2.721,0,0,0,0,0,0,0,0,0,0,0,0,0,3.741,0,0,0,0,0,0,0,0,57.6,"Ost"
"13076138","Tessin b",331,225,223,95,56,5,41,4,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,2,0,0,0,42.601,25.112,2.242,18.386,1.794,0,1.794,2.691,0,0,0,0,0,0,0,0,0,0,0.448,0,0,4.036,0,0,0,0,0.897,0,0,0,68,"Ost"
"13076139","Toddin",409,271,266,109,49,5,65,6,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,40.977,18.421,1.88,24.436,2.256,0,1.504,5.263,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887,0,0,0,0,0.376,0,0,0,66.3,"Ost"
"13076140","Tramm",778,501,500,219,90,9,104,14,0,5,14,0,0,0,0,0,0,0,0,0,0,3,0,0,36,0,1,0,0,5,0,0,0,43.8,18,1.8,20.8,2.8,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0.6,0,0,7.2,0,0.2,0,0,1,0,0,0,64.4,"Ost"
"13076141","Uelitz",368,223,215,89,44,3,38,5,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,2,0,0,0,41.395,20.465,1.395,17.674,2.326,0,0.93,4.651,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767,0,0.465,0,0,0.93,0,0,0,60.6,"Ost"
"13076142","Vellahn",2270,1275,1252,570,242,23,220,35,0,26,54,0,0,0,0,0,0,0,0,0,0,2,0,0,66,0,2,0,0,12,0,0,0,45.527,19.329,1.837,17.572,2.796,0,2.077,4.313,0,0,0,0,0,0,0,0,0,0,0.16,0,0,5.272,0,0.16,0,0,0.958,0,0,0,56.2,"Ost"
"13076143","Vielank",1139,624,613,274,129,12,105,19,0,8,34,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0,2,0,0,6,0,0,0,44.698,21.044,1.958,17.129,3.1,0,1.305,5.546,0,0.163,0,0,0,0,0,0,0,0,0.163,0,0,3.589,0,0.326,0,0,0.979,0,0,0,54.8,"Ost"
"13076145","Warlitz",341,206,199,74,43,6,53,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,37.186,21.608,3.015,26.633,1.005,0,1.005,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528,0,0,0,0,0,0,0,0,60.4,"Ost"
"13076146","Warlow",401,237,236,117,34,3,42,9,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1,0,0,0,49.576,14.407,1.271,17.797,3.814,0,2.119,3.814,0,0,0,0,0,0,0,0,0,0,0,0,0,6.356,0,0.424,0,0,0.424,0,0,0,59.1,"Ost"
"13076147","Warsow",543,362,358,140,88,11,60,11,0,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,6,0,0,0,39.106,24.581,3.073,16.76,3.073,0,1.397,3.631,0,0.279,0,0,0,0,0,0,0,0,0,0,0,5.866,0,0.559,0,0,1.676,0,0,0,66.7,"Ost"
"13076148","Weitendorf",302,173,171,59,35,4,46,9,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,34.503,20.468,2.339,26.901,5.263,0,3.509,2.339,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678,0,0,0,0,0,0,0,0,57.3,"Ost"
"13076151","Werder",304,170,169,86,34,2,32,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,50.888,20.118,1.183,18.935,2.959,0,1.183,1.183,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367,0,0.592,0,0,0.592,0,0,0,55.9,"Ost"
"13076152","Wittenburg",5081,2968,2893,1325,662,58,434,92,0,58,102,0,4,0,0,0,0,0,0,0,0,1,0,0,130,0,6,0,0,21,0,0,0,45.8,22.883,2.005,15.002,3.18,0,2.005,3.526,0,0.138,0,0,0,0,0,0,0,0,0.035,0,0,4.494,0,0.207,0,0,0.726,0,0,0,58.4,"Ost"
"13076153","Wittendörp",2364,1339,1326,685,275,18,165,54,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,11,0,0,0,51.659,20.739,1.357,12.443,4.072,0,1.433,3.017,0,0,0,0,0,0,0,0,0,0,0,0,0,4.374,0,0.075,0,0,0.83,0,0,0,56.6,"Ost"
"13076154","Wittenförden",2303,1483,1469,617,331,28,284,48,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,0,0,9,0,0,0,42.001,22.532,1.906,19.333,3.268,0,1.43,1.293,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42,0,0.204,0,0,0.613,0,0,0,64.4,"Ost"
"13076155","Witzin",399,211,207,72,35,4,45,7,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,34.783,16.908,1.932,21.739,3.382,0,2.415,10.145,0,0,0,0,0,0,0,0,0,0,0,0,0,7.246,0,0,0,0,1.449,0,0,0,52.9,"Ost"
"13076156","Wöbbelin",717,411,404,170,68,6,82,11,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,42.079,16.832,1.485,20.297,2.723,0,1.485,5.446,0,0,0,0,0,0,0,0,0,0,0,0,0,9.158,0,0.495,0,0,0,0,0,0,57.3,"Ost"
"13076157","Zahrensdorf",252,148,145,53,40,5,28,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,36.552,27.586,3.448,19.31,2.069,0,0.69,4.828,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828,0,0,0,0,0.69,0,0,0,58.7,"Ost"
"13076158","Zapel",345,207,202,84,30,1,51,3,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,3,0,0,0,41.584,14.851,0.495,25.248,1.485,0,3.96,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426,0,0.99,0,0,1.485,0,0,0,60,"Ost"
"13076159","Zarrentin am Schaalsee",3908,2200,2169,912,453,45,418,86,0,43,70,0,1,0,0,0,0,0,0,0,0,2,0,0,112,0,3,0,0,24,0,0,0,42.047,20.885,2.075,19.272,3.965,0,1.982,3.227,0,0.046,0,0,0,0,0,0,0,0,0.092,0,0,5.164,0,0.138,0,0,1.107,0,0,0,56.3,"Ost"
"13076160","Ziegendorf",520,263,259,111,46,6,52,12,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,42.857,17.761,2.317,20.077,4.633,0,1.544,3.475,0,0.386,0,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,50.6,"Ost"
